fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
0,0.6,0.803133188,287,7,40,0.02977641,-1.003754407,AD,4242,8252.596648,8102.212116,5162.057044,2,21,CA,90,1,BC,1,1,1,0,1500,0,INTERNET,4.162854029,linux,1,1,0,0
0,0.1,0.796137131,73,11,40,0.011693425,-0.661100893,AC,947,6958.796235,4470.869018,5861.541463,0,18,CA,51,0,BC,1,1,-1,0,200,0,INTERNET,18.57975489,other,1,2,0,0
0,0.2,0.149681888,54,2,20,0.008723879,-1.027417932,AD,4823,8416.618891,7020.992334,6392.598365,1,14,CB,82,1,BE,0,1,-1,0,200,1,INTERNET,17.00106928,linux,1,1,0,0
1,0.6,0.278633158,-1,139,80,0.006417971,36.63536422,AA,1891,3417.279469,2247.364159,6807.251189,19,12,CA,181,1,BA,0,1,10,0,1500,0,INTERNET,6.259014492,windows,1,1,0,0
0,0.1,0.262549628,-1,105,50,0.013405014,-1.330565573,AB,904,7336.956824,5363.212225,4221.525198,738,5,CB,169,0,BB,1,1,25,0,500,0,INTERNET,26.90998448,windows,1,1,0,0
0,0.9,0.772941955,-1,83,40,0.0038896,36.90437575,AA,1203,1900.623286,8412.252032,4320.975321,2,3,CA,202,0,BA,1,1,25,0,500,0,INTERNET,8.735789009,other,1,1,0,0
0,0.9,0.622204722,59,12,40,0.000193514,38.46927339,AA,1466,9046.542744,6334.604907,6879.652084,1,12,CA,214,0,BA,0,1,28,0,1000,0,INTERNET,3.94924251,windows,0,1,0,0
0,0.7,0.817619314,-1,29,50,0.014677024,-1.156950533,AD,1128,2626.332531,5529.340221,6679.75134,1,19,CA,170,1,BB,1,1,2,0,1500,0,INTERNET,2.85717977,windows,0,1,0,0
0,0.6,0.904629153,-1,53,40,0.01980397,-1.09024324,AB,4157,15408.95566,6382.121043,6289.771626,7,4,CA,244,0,BA,1,1,2,1,1500,0,INTERNET,4.824777946,other,1,1,0,0
0,0.1,0.473618753,26,11,30,0.02434605,10.8254627,AA,4512,11723.41985,6679.089673,5952.913392,18,12,CA,68,0,BC,0,1,15,0,200,0,INTERNET,2.695501566,linux,1,1,0,0
0,0.4,0.390541596,-1,55,40,0.015923965,-0.856974275,AB,387,7882.437779,5581.34733,6716.52846,0,10,CA,184,1,BB,0,1,5,0,490,0,TELEAPP,12.84289142,windows,0,0,0,0
0,0.9,0.531606843,194,11,40,0.022588476,-1.654865161,AA,1721,8445.39105,7343.604416,6035.031794,806,13,CF,120,0,BC,1,1,1,0,200,0,INTERNET,14.97121356,macintosh,1,1,0,0
0,0.2,0.193322487,-1,41,20,0.024370371,-0.78149338,AC,3438,3539.033778,4219.650879,6237.402396,0,16,CB,1,0,BB,0,1,-1,0,200,0,INTERNET,4.424946798,other,1,1,0,0
0,0.1,0.167871519,-1,371,50,0.002449091,14.69733407,AA,1253,935.238244,3909.035853,5912.000386,4,8,CB,224,1,BC,1,1,15,0,1500,0,INTERNET,14.64472419,linux,1,1,0,0
0,0.5,0.328014194,-1,49,50,0.00670828,-0.639700675,AA,2543,8242.503445,3830.448874,6616.32103,2,7,CB,89,0,BB,1,1,-1,1,200,0,INTERNET,13.07271121,linux,1,1,0,0
0,0.2,0.499847259,-1,26,40,0.020682678,-1.320851239,AD,2441,9364.51854,6463.372294,6734.393233,9,10,CA,37,1,BB,0,1,1,0,200,0,INTERNET,6.934613943,other,1,1,0,0
0,0.6,0.193205014,-1,62,40,9.949254322,24.01150998,AA,882,4291.217703,4564.11375,6313.114286,1824,10,CD,21,1,BB,0,1,28,0,200,0,INTERNET,7.080588089,linux,1,1,0,0
0,0.7,0.683815541,-1,147,20,0.010991504,-1.637952418,AD,1815,10910.0745,7440.581512,6765.425663,1572,18,CB,221,1,BA,0,1,10,1,500,0,INTERNET,4.358400005,other,1,1,0,0
0,0.2,0.279018123,-1,64,20,0.000998467,35.42164381,AA,4596,7577.357602,6008.109249,6754.603894,1,27,CA,62,0,BE,1,1,1,0,200,0,INTERNET,5.693609426,other,0,1,0,0
0,0.5,0.295165258,-1,30,30,0.006604136,-0.457857781,AB,3660,4316.771507,3769.145349,5954.507486,11,13,CB,60,1,BB,1,1,10,0,200,0,INTERNET,2.571194809,other,0,1,0,0
0,0.9,0.874871093,-1,329,50,0.016524099,35.28466492,AA,610,14118.89681,7520.585392,6292.145006,961,6,CA,276,0,BA,1,1,2,0,1500,0,INTERNET,19.35467934,linux,0,1,0,0
0,0.8,0.190081877,-1,33,40,0.003881043,-0.513200455,AB,1002,11899.71086,7611.917535,6436.085663,824,5,CB,105,1,BB,1,1,1,0,200,0,INTERNET,8.027798186,linux,1,1,0,0
0,0.9,0.056810042,-1,43,40,0.019801682,-1.59265233,AC,543,5513.038132,3830.418308,6490.036148,0,5,CA,55,0,BB,1,0,-1,0,200,0,INTERNET,1.263709864,other,1,1,0,0
0,0.6,0.774501271,-1,353,50,0.015982218,-1.285382903,AB,993,7086.824532,7095.498906,5597.000143,12,5,CA,143,1,BA,1,1,24,0,1500,0,INTERNET,4.326960351,linux,0,1,0,0
0,0.2,0.588143326,33,6,20,0.02857079,-1.246806888,AC,1147,1789.703908,4081.098659,5358.149326,0,16,CE,80,1,BC,0,1,3,0,200,0,INTERNET,19.71395841,linux,1,1,0,0
0,0.7,0.453684655,28,2,40,0.003102246,-1.390481785,AB,2592,6927.575162,5537.419208,5892.422888,11,18,CA,187,0,BC,1,1,26,0,1500,0,INTERNET,4.226130537,windows,0,1,0,0
0,0.6,0.046435141,-1,171,50,0.036062321,98.8162034,AB,1548,1132.493458,7531.930497,6342.161141,18,2,CC,195,0,BA,1,0,9,1,1500,0,INTERNET,4.636998504,linux,0,1,0,0
0,0.1,0.109525059,-1,32,30,0.027375065,-0.74325754,AD,2145,10230.64467,4519.23226,6434.576025,1586,19,CA,-7,1,BC,0,1,5,0,200,0,INTERNET,4.189419416,linux,1,1,0,0
0,0.8,0.843346701,-1,62,20,0.003894139,25.38096417,AA,812,7389.513964,7190.420982,6734.77697,1,31,CA,46,1,BB,0,1,10,0,200,0,INTERNET,7.053999219,linux,0,1,0,0
0,0.8,0.8635294,40,4,20,0.004029854,-0.856890946,AC,1509,8416.164654,4233.732101,6682.906604,0,18,CA,117,0,BC,0,1,-1,0,200,0,INTERNET,20.90825967,other,1,1,0,0
0,0.1,0.237765567,-1,134,60,0.005339054,-0.725920755,AD,997,3687.465053,6924.79979,5929.233524,1,14,CB,171,1,BA,0,1,4,0,1500,0,INTERNET,3.586308976,other,0,1,0,0
0,0.9,0.687061114,-1,46,10,1.435511251,35.1720576,AA,3520,3050.267964,5521.081709,5986.715615,24,10,CE,24,1,BC,1,1,7,0,990,0,INTERNET,9.37997881,other,1,1,0,0
0,0.7,0.196731711,-1,192,40,0.039538136,33.18215511,AA,5209,5571.919079,6842.126684,5917.577798,803,6,CB,123,1,BA,0,1,15,0,200,0,INTERNET,16.82676874,other,1,1,0,0
0,0.9,0.516682202,-1,79,30,0.005545659,33.68741797,AA,1733,7900.82615,5337.620364,5035.072792,1962,12,CA,124,1,BC,0,1,20,0,200,0,INTERNET,4.028293653,windows,0,1,0,0
0,0.5,0.231727784,-1,74,50,0.012692878,28.42857794,AA,2415,6083.683161,5159.92064,6347.691595,9,6,CA,237,1,BC,0,1,1,0,1500,0,INTERNET,1.816058163,windows,0,1,0,0
0,0.1,0.164237989,-1,65,30,0.003504345,-0.783681837,AB,1875,14974.73533,5894.407757,6803.023992,146,18,CA,75,0,BB,0,1,1,0,200,0,INTERNET,1.19265074,other,1,1,0,0
0,0.7,0.023195459,-1,196,20,0.002655668,51.41981288,AA,3688,7584.095882,5846.595741,6466.214896,1,15,CE,84,1,BE,1,1,10,0,200,0,INTERNET,1.858969319,windows,1,1,0,0
0,0.1,0.531012972,52,17,50,0.00912816,-0.956099305,AB,2273,11353.84846,6923.619575,6381.783907,14,4,CA,34,0,BC,1,0,2,0,200,1,INTERNET,3.704677349,linux,1,1,0,0
0,0.6,0.994033243,-1,83,40,0.017072814,-1.266671925,AB,6065,10281.94284,7755.748492,6717.765276,141,14,CB,85,1,BB,0,1,20,0,200,0,INTERNET,4.091640485,linux,1,1,0,0
0,0.2,0.405966741,172,11,30,0.038515134,35.49116507,AA,5018,10928.74298,7156.399165,5016.583554,1896,14,CA,74,0,BE,0,1,6,0,200,0,INTERNET,9.874718803,other,1,1,0,0
0,0.8,0.021313654,-1,85,30,0.003513027,-1.713192582,AD,1275,8637.103928,8770.363049,5963.427988,7,20,CA,55,0,BA,0,1,30,1,200,0,INTERNET,5.144329981,other,0,1,0,0
0,0.6,0.518297578,-1,9,50,0.025696839,-0.889564066,AB,3597,1166.297942,5655.00634,6301.672142,29,6,CA,43,0,BC,0,1,20,0,200,0,INTERNET,21.87095269,windows,0,1,0,0
0,0.8,0.996941051,-1,360,40,0.033289915,-0.703435688,AB,1275,7490.399528,7849.065275,6356.455347,25,8,CB,203,0,BC,1,1,1,0,200,0,INTERNET,5.917342207,other,1,1,0,0
0,0.9,0.08857739,-1,239,40,0.048132056,-1.0161604,AB,1758,6493.385579,7348.307597,6344.534822,10,6,CC,58,1,BA,1,1,10,1,200,0,INTERNET,2.851825013,linux,0,1,0,0
0,0.8,0.115481732,-1,183,40,0.00870686,-0.553733384,AD,3649,7065.44778,5514.770604,6781.605048,3,8,CB,229,1,BA,0,1,1,0,1500,0,INTERNET,6.027408527,windows,1,1,0,0
0,0.4,0.611861399,-1,37,30,0.026074669,-0.797345681,AB,965,5226.652286,4148.410542,5934.957872,38,15,CA,48,0,BC,0,1,1,1,200,0,INTERNET,3.886555677,linux,0,1,0,0
0,0.1,0.576016633,-1,57,60,0.022248219,-1.758368865,AB,1293,8475.039341,6907.209598,5989.199974,13,5,CF,51,0,BB,1,1,1,0,200,0,INTERNET,6.294322775,windows,1,1,0,0
0,0.1,0.41852979,10,2,30,1.690902413,-1.125579013,AC,1681,3218.119901,7190.045352,6700.594546,0,16,CB,68,0,BB,1,0,-1,1,200,0,TELEAPP,-1,other,0,0,0,0
0,0.9,0.54845132,-1,229,60,0.028313915,30.26313192,AA,2069,5068.956041,3776.169542,6062.552997,24,23,CA,314,0,BA,1,1,1,0,1500,0,INTERNET,5.630968579,other,1,1,0,0
0,0.7,0.693634738,-1,30,50,0.002265089,-0.834223185,AB,4779,5536.845856,3660.536189,6384.636242,555,11,CB,178,0,BC,0,1,30,0,1000,0,INTERNET,2.073120904,x11,1,1,0,0
0,0.6,0.560197241,-1,34,50,0.019015676,-1.386872988,AC,1093,2163.637392,5543.41504,6039.778258,0,6,CA,178,0,BB,1,1,-1,1,200,0,INTERNET,7.667156336,windows,0,1,0,0
0,0.9,0.418217165,-1,63,40,0.00080667,-1.473967823,AB,1844,7691.768983,4927.196526,5934.443999,10,20,CA,144,1,BE,1,1,10,0,200,0,INTERNET,4.135966322,other,1,1,0,0
0,0.6,0.258120424,-1,63,40,0.007702406,92.77381298,AD,1073,8016.145367,8082.812441,6427.808694,387,7,CB,53,1,BC,0,1,1,0,200,0,INTERNET,6.925179399,macintosh,1,1,0,0
0,0.9,0.811672636,-1,40,10,0.037181229,-1.065660391,AD,1755,6731.939251,7957.034231,6031.82497,6,8,CA,108,1,BC,0,1,20,0,200,0,INTERNET,4.90297825,windows,1,1,0,0
0,0.9,0.636573218,-1,229,50,0.018880874,-1.602247699,AB,1152,6831.608189,4041.450634,6305.549021,13,4,CC,134,0,BA,0,1,1,0,200,0,INTERNET,5.332316055,other,1,1,0,0
0,0.4,0.516620685,-1,32,20,0.018664484,-1.792273422,AD,4451,4186.61261,6648.721259,6333.998842,16,16,CA,140,1,BC,1,1,5,0,200,0,INTERNET,7.114235784,other,1,1,0,0
0,0.8,0.238461427,13,9,20,0.017122654,-0.426952045,AB,2891,12096.05488,7418.555423,6369.790875,1763,9,CA,217,0,BE,0,1,1,0,1500,0,INTERNET,2.885767594,macintosh,0,1,0,0
0,0.7,0.141584459,-1,35,20,0.024664378,29.35875785,AA,4365,9431.139795,5629.493596,6529.971055,32,15,CA,30,0,BE,0,1,1,0,200,0,INTERNET,37.04336241,linux,1,1,0,0
0,0.8,0.457478022,-1,29,40,0.019033978,-1.229375119,AB,1356,1465.643353,6676.700204,6699.944431,6,2,CA,48,1,BC,0,1,25,0,200,0,INTERNET,8.096877882,other,1,1,0,0
0,0.8,0.285830798,-1,41,60,0.016313356,29.11892083,AA,1206,12833.07987,7216.619968,5525.804005,22,2,CB,35,1,BC,0,1,6,0,200,0,INTERNET,30.53759602,other,1,1,0,0
0,0.9,0.030095526,-1,59,40,0.003136276,-0.467140676,AD,3511,6543.457379,7246.616382,6413.686069,133,5,CB,204,1,BA,1,1,25,0,1500,0,INTERNET,11.52349532,windows,1,1,0,0
0,0.4,0.213948021,51,4,50,0.002767215,-1.038291731,AB,2352,8613.365282,5664.175373,6710.567328,21,14,CA,170,0,BB,0,1,28,0,200,0,INTERNET,31.42460464,linux,1,1,0,0
0,0.8,0.791305339,39,11,30,0.008970905,-0.442499516,AD,3907,5972.776552,6825.61537,6410.828756,8,15,CA,136,1,BC,1,1,5,0,200,0,INTERNET,4.078749376,linux,1,1,0,0
0,0.1,0.100602345,-1,30,30,0.012097763,-1.018655512,AB,769,6828.878614,3886.877472,6305.867864,1,14,CA,84,0,BC,1,1,1,0,200,0,INTERNET,12.30615407,other,1,1,0,0
0,0.5,0.630947118,-1,35,20,0.028841308,-1.311138743,AB,6039,7078.572894,5141.160188,6709.87278,8,16,CA,46,0,BE,0,1,25,0,1500,0,INTERNET,7.039659134,other,1,1,0,0
0,0.4,0.558743165,-1,288,40,0.008489737,-1.587581797,AB,4720,7431.960613,6900.849253,5904.169029,8,14,CA,174,1,BB,0,1,1,0,500,0,INTERNET,5.986070762,other,1,1,0,0
0,0.9,0.574683172,-1,73,30,0.746727416,19.47940706,AA,1776,8847.822076,5392.424907,6785.253207,1,4,CF,204,1,BE,1,0,30,0,1500,0,INTERNET,26.21462357,other,1,1,0,0
0,0.2,0.877012693,-1,35,30,0.0281149,-0.908530024,AD,743,1463.4925,4591.5617,4332.117514,14,19,CB,40,1,BC,1,1,1,0,200,0,INTERNET,6.819508148,other,1,1,0,0
0,0.1,0.047998851,-1,62,40,0.003481348,-1.953299851,AB,1911,2308.970503,4673.213015,6267.990171,28,15,CD,94,1,BC,0,1,15,0,200,0,INTERNET,12.55713184,other,1,0,0,0
0,0.2,0.697553149,-1,203,20,0.002730755,-0.906141962,AC,1730,10259.03737,6146.824392,6024.762044,0,9,CA,69,0,BE,0,1,-1,0,200,0,INTERNET,9.475565159,other,1,1,0,0
0,0.4,0.428303267,99,9,50,0.037458545,3.838806852,AA,1511,7890.925744,7490.395938,6298.881011,44,8,CA,45,0,BC,1,0,1,0,200,0,INTERNET,4.12102871,other,1,1,0,0
0,0.5,0.996993585,-1,32,30,0.03077787,-1.294260538,AD,1356,7022.320704,7399.121358,6403.039721,1298,18,CA,71,1,BC,0,1,19,0,200,0,INTERNET,19.27787689,linux,1,1,0,0
0,0.6,0.697390501,-1,77,30,0.001875799,-0.694074282,AB,5038,10243.27225,5654.88802,6350.318422,0,18,CA,42,0,BB,1,1,1,0,200,1,INTERNET,2.424845981,windows,1,1,0,0
0,0.5,0.427448913,-1,222,60,0.027291404,-0.98725485,AC,1094,3596.930558,4550.353284,5463.589891,1,1,CA,229,1,BA,1,1,-1,0,1500,0,INTERNET,4.673264506,windows,0,1,0,0
0,0.6,0.133579072,-1,311,20,0.688963142,22.78764855,AA,1178,4523.269241,5959.643111,6016.971391,1371,6,CA,-15,0,BE,0,1,27,1,200,0,INTERNET,15.99052902,other,1,1,0,0
0,0.2,0.111667742,48,10,20,0.015216091,-0.79627029,AB,862,8921.255583,5767.041731,6754.329754,3,17,CF,52,1,BC,0,0,-1,0,200,0,INTERNET,4.142134307,other,0,1,0,0
0,0.4,0.244017328,29,13,20,0.008708308,-0.803515945,AD,579,6207.590664,5596.481859,6605.340175,4,15,CA,246,1,BE,0,1,1,0,1000,0,INTERNET,2.944411583,other,0,1,0,0
0,0.6,0.887583804,25,2,50,0.002685245,-1.152810114,AB,910,5018.732774,4513.758555,4171.04633,187,11,CA,78,0,BC,0,1,21,0,200,0,INTERNET,2.057145204,x11,0,1,0,0
0,0.3,0.495411353,215,16,40,0.005244863,-0.716439644,AB,1286,8065.014669,6858.602794,6388.726296,4,6,CA,223,0,BA,1,1,10,0,1500,0,INTERNET,2.860357985,other,1,1,0,0
0,0.6,0.797451947,-1,122,20,0.013945212,-0.418883453,AA,5212,8075.606095,7449.954812,5927.707662,14,16,CB,26,0,BE,0,1,30,0,200,0,INTERNET,5.868873392,windows,1,1,0,0
0,0.9,0.205382917,-1,24,40,0.012579138,-1.28971246,AC,902,2483.424107,4289.898668,6463.895507,0,13,CA,172,0,BC,0,1,-1,1,200,0,INTERNET,1.856158788,other,0,1,0,0
0,0.1,0.529168914,-1,40,20,0.000276106,-1.325545916,AB,1714,3861.050144,4218.57415,5918.611309,14,14,CB,115,1,BE,1,1,6,0,200,0,INTERNET,3.69408972,windows,0,1,0,0
0,0.1,0.231818386,85,21,30,0.011904007,32.03668604,AA,1265,2698.410083,5369.251937,6329.661504,734,13,CA,85,0,BE,0,1,6,0,200,0,INTERNET,13.68420781,linux,0,1,0,0
0,0.2,0.817934924,-1,146,50,0.002748505,-1.07887178,AC,1914,1433.416562,2808.78131,3948.74044,0,4,CA,162,0,BA,1,1,-1,0,510,0,INTERNET,7.050897355,other,1,1,0,0
0,0.6,0.878479659,-1,149,60,0.003916081,-1.351896424,AB,1810,8276.571659,6104.6952,6058.034366,10,1,CC,125,1,BB,1,0,1,1,200,0,INTERNET,5.17855802,linux,0,1,0,0
0,0.6,0.753265827,-1,153,60,0.001108978,19.1389671,AA,1104,7249.258525,7999.802934,6734.179007,10,2,CC,74,0,BB,1,1,9,1,200,0,INTERNET,4.839090274,linux,1,1,0,0
0,0.9,0.247340324,-1,22,30,0.001846599,-0.89816047,AD,1185,11656.55373,6374.955881,5914.244959,5,13,CB,59,1,BC,1,1,5,0,200,0,INTERNET,10.5581205,windows,1,1,0,0
0,0.9,0.041777781,28,243,20,0.028992858,28.33785221,AA,5548,7117.814492,7160.56081,6777.57918,1370,5,CA,43,0,BE,1,1,30,0,200,0,INTERNET,16.33465256,windows,0,1,0,0
0,0.9,0.773811631,-1,375,60,0.005732466,-0.338116082,AB,760,12975.53702,7027.308292,6322.511654,13,3,CA,250,1,BA,1,0,5,1,1500,0,INTERNET,4.343563274,linux,1,1,0,0
0,0.7,0.1895939,-1,95,20,0.019417248,-0.911807028,AC,3851,5307.273279,6140.425187,6757.077902,1860,18,CB,176,1,BE,0,1,25,0,1000,0,INTERNET,4.071391229,other,1,1,0,0
0,0.4,0.464493471,28,10,40,0.033949655,-1.35017661,AD,3271,13296.21764,7566.350071,6633.032562,8,2,CB,116,1,BB,1,1,31,0,200,0,INTERNET,19.04436486,linux,1,1,0,0
0,0.1,0.417446702,49,9,30,2.881293802,-0.903877689,AC,1012,8936.667003,6476.111413,5940.259518,0,10,CA,229,1,BA,0,1,-1,0,500,0,INTERNET,12.92280815,linux,1,1,0,0
0,0.3,0.128397802,-1,24,50,0.016132794,-1.274325664,AB,1020,8049.306364,6810.668046,6351.361286,38,15,CB,24,1,BB,0,1,1,0,200,0,INTERNET,2.447600953,linux,1,1,0,0
0,0.2,0.991596024,32,19,20,0.017609312,17.18094508,AA,1581,7902.914733,3301.385079,6276.847708,6,14,CA,51,1,BC,0,1,1,0,200,0,INTERNET,5.773452713,macintosh,0,1,0,0
0,0.3,0.09695991,-1,232,50,0.047967016,-1.513428993,AB,4092,7019.300817,6054.535796,5951.200622,6,1,CC,215,0,BB,0,1,30,0,200,0,INTERNET,8.634962742,windows,0,1,0,0
0,0.9,0.337749611,-1,88,20,0.017352651,-1.533514836,AD,1307,8870.338759,7078.604848,6013.507453,13,20,CB,139,1,BC,0,1,1,0,200,0,INTERNET,5.468242381,other,1,1,0,0
0,0.8,0.344006332,-1,178,30,0.016076117,-0.627124302,AB,970,1305.040165,6013.354041,5955.503597,1,18,CA,389,1,BA,0,1,30,0,1500,0,INTERNET,3.205886302,windows,0,1,0,0
0,0.4,0.574040582,-1,66,50,0.015898904,-0.88079633,AB,3306,1135.26867,6180.068781,5523.835436,1855,4,CA,96,0,BE,1,1,28,0,200,0,INTERNET,15.85989144,linux,1,1,0,0
0,0.3,0.896851517,-1,53,20,0.00051387,-1.001479794,AB,1669,10357.48908,6000.995292,6686.582197,59,33,CF,30,0,BC,1,1,1,1,200,0,INTERNET,4.988065102,linux,1,1,0,0
0,0.1,0.287680194,27,8,20,0.023087866,-0.619943419,AB,1062,11076.26548,7446.124482,5921.511517,1726,13,CA,142,0,BB,1,1,2,0,1500,0,INTERNET,5.938000013,linux,1,1,0,0
0,0.1,0.179716542,99,7,40,0.037675995,-1.139409168,AD,1771,8400.420392,6967.462659,6327.021868,13,7,CB,160,1,BE,0,1,25,0,500,0,INTERNET,11.04744904,macintosh,1,1,0,0
0,0.9,0.881236728,-1,77,40,0.021349113,-0.149436043,AB,1045,4298.391106,3874.826354,6428.154304,12,14,CA,114,0,BE,0,1,28,0,500,0,INTERNET,4.94196132,windows,1,1,0,0
0,0.1,0.992931809,-1,34,30,0.002840034,-1.47720462,AC,1434,6788.133353,3364.035505,3850.841264,0,7,CA,203,1,BC,0,1,-1,0,1000,0,INTERNET,23.19090261,linux,1,1,0,0
0,0.7,0.098050219,-1,161,40,0.00080158,-0.832312641,AD,1364,7098.122578,6689.912344,6708.344306,6,6,CA,188,1,BB,1,0,10,0,200,0,INTERNET,27.49900577,windows,1,1,0,0
0,0.9,0.298551902,-1,61,30,0.008585921,-1.479362798,AB,3446,3709.797757,4251.543049,6378.520926,15,17,CA,88,0,BB,1,1,1,0,200,0,INTERNET,6.052268831,other,1,1,0,0
0,0.1,0.053845239,-1,44,20,0.009264014,-1.599688025,AB,2335,5723.77998,5868.784474,6757.15896,15,14,CA,90,1,BE,1,1,19,0,200,0,INTERNET,11.38443599,linux,1,1,0,0
0,0.7,0.730881123,-1,52,50,0.027209453,9.849928,AA,1939,10549.696,7315.741927,6777.149166,1,4,CB,162,0,BC,0,1,28,0,1000,0,INTERNET,24.17196944,windows,1,1,0,0
0,0.1,0.59934193,40,8,40,0.000628239,-1.704786639,AC,1360,8438.908074,7460.16681,6818.104756,0,10,CA,60,1,BC,1,1,-1,0,200,0,INTERNET,5.502504099,linux,0,1,0,0
0,0.1,0.422468048,-1,57,30,0.01357281,-1.186901479,AC,850,7420.551695,6043.068224,5344.157665,1,14,CA,234,1,BE,0,1,-1,0,1500,0,INTERNET,2.341578949,linux,1,1,0,0
0,0.2,0.99007606,-1,43,40,0.00138091,-1.576460952,AC,1113,8688.641882,5812.447481,6443.794041,1,11,CB,66,0,BB,0,1,-1,0,990,0,INTERNET,5.570376237,linux,0,1,0,0
0,0.8,0.621536639,-1,43,20,0.006436749,103.8516585,AA,2393,6224.266579,7135.41452,6316.115518,1,16,CA,130,0,BB,0,1,31,0,500,0,INTERNET,5.925028532,other,1,1,0,0
0,0.7,0.122163982,-1,212,40,0.019806329,-1.390115118,AB,960,8402.138182,3856.032339,6008.209103,1,6,CC,24,1,BB,1,0,31,0,200,0,INTERNET,13.58344162,windows,0,1,0,0
0,0.8,0.079587182,26,7,20,0.005961027,-0.561391651,AB,3367,7694.502832,6878.516603,6684.00805,9,18,CA,202,1,BC,0,1,5,0,1000,0,INTERNET,47.73966523,other,1,1,0,0
0,0.6,0.553442353,-1,182,50,0.00559053,-1.167298857,AD,1887,6796.789103,5634.35703,6438.280207,25,3,CA,243,0,BA,1,1,4,0,1500,0,INTERNET,16.33296572,windows,1,1,0,0
0,0.5,0.736815885,46,-1,50,0.031969948,10.66572353,AA,3191,12704.93317,6343.182701,6049.506978,346,5,CA,112,0,BC,1,1,2,0,1500,0,INTERNET,20.27349383,windows,0,1,0,0
0,0.7,0.171060595,-1,37,30,0.028808336,-1.434501409,AD,1278,16606.63885,7682.942452,6410.583218,506,16,CA,58,0,BA,0,1,1,1,200,0,INTERNET,3.106098489,other,1,1,0,0
0,0.1,0.742210521,94,8,40,0.009465409,-1.531640668,AB,4692,6544.474236,5703.685445,6317.753378,1,9,CA,118,1,BA,0,1,15,1,200,0,INTERNET,4.451756156,other,1,1,0,0
0,0.6,0.582918664,-1,50,50,0.024024209,-1.147754732,AB,976,1539.181421,4844.765846,6356.155761,18,9,CA,265,1,BA,0,1,1,0,1000,0,INTERNET,2.448410447,linux,0,1,0,0
0,0.8,0.55385464,-1,187,30,0.035112519,47.39580885,AA,4945,13301.44602,6188.352698,6365.473848,11,14,CA,105,1,BE,1,0,9,1,200,0,INTERNET,3.727746252,linux,1,1,0,0
0,0.9,0.818110677,309,-1,20,0.035128361,-0.448898789,AB,941,3452.073774,6921.018693,6339.764197,1,10,CA,219,1,BA,0,1,11,0,1500,0,INTERNET,7.550836935,windows,1,1,0,0
0,0.2,0.518132742,-1,66,20,0.021956674,-1.087943192,AD,1179,6608.454044,5141.955164,6581.130887,9,12,CB,92,1,BE,0,1,1,0,200,0,INTERNET,5.171753367,linux,1,1,0,0
0,0.6,0.605689061,-1,208,30,0.003639673,24.24248143,AA,1768,8012.072913,4859.724173,6361.624824,1290,9,CB,49,0,BE,1,1,15,0,200,0,INTERNET,5.057937496,other,1,1,0,0
0,0.1,0.537412723,-1,12,20,0.024406244,-1.207721978,AD,965,8619.91416,5131.469837,6778.687072,28,4,CA,35,1,BC,1,0,1,0,200,0,INTERNET,4.594689888,windows,0,1,0,0
0,0.6,0.452718313,-1,38,40,0.028264926,-1.27714429,AB,2372,7946.918169,4521.533153,5978.286001,121,11,CB,34,1,BC,1,0,10,0,200,1,INTERNET,3.395059913,linux,1,1,0,0
0,0.8,0.99412249,54,42,50,0.010693014,-1.333468671,AC,1911,9370.099865,5526.666501,6343.817611,0,5,CA,184,0,BB,1,0,-1,1,1500,0,INTERNET,13.75110035,windows,0,2,0,0
0,0.4,0.988865267,-1,143,30,0.000612461,39.02165474,AA,2141,3834.297972,7159.291511,6027.861932,16,13,CB,163,0,BA,0,1,10,1,200,0,INTERNET,6.433137695,windows,1,1,0,0
0,0.1,0.088410031,49,70,40,0.019826596,-1.250227914,AD,2137,8186.497474,5023.166555,6522.361184,227,17,CA,65,1,BC,1,1,1,0,200,0,INTERNET,18.65558905,linux,1,1,0,0
0,0.1,0.884732599,-1,103,20,0.049403789,-1.05369252,AB,1523,5026.716038,3535.62296,5122.975694,13,15,CB,191,1,BC,1,1,1,0,1000,0,INTERNET,21.47633429,linux,0,1,0,0
0,0.5,0.124118025,-1,66,50,0.008668015,-1.336185209,AB,885,7021.333087,7004.797483,6306.36556,633,6,CA,29,1,BE,1,1,30,0,200,0,INTERNET,0.975347552,linux,0,2,0,0
0,0.3,0.73044497,19,4,30,0.021102596,-1.140963444,AB,765,7581.04292,6021.892865,5912.757459,35,15,CA,63,0,BA,0,1,1,0,200,0,INTERNET,1.682618751,macintosh,0,1,0,0
0,0.4,0.626397673,-1,30,50,0.001855172,33.55553633,AA,2022,9662.545181,7800.439208,6441.490155,17,5,CA,54,0,BB,0,1,1,0,1500,0,INTERNET,5.342659206,other,1,1,0,0
